	ensembl_id	gene_name
11794	ENSG00000133110	POSTN
11795	ENSG00000133107	TRPC4
11796	ENSG00000120686	UFM1
11797	ENSG00000150893	FREM2
11798	ENSG00000133115	STOML3
11799	ENSG00000120685	PROSER1
11800	ENSG00000188811	NHLRC3
11801	ENSG00000183722	LHFPL6
11802	ENSG00000133103	COG6
11803	ENSG00000150907	FOXO1
11804	ENSG00000102738	MRPS31
11805	ENSG00000102743	SLC25A15
11806	ENSG00000120690	ELF1
11807	ENSG00000120688	WBP4
11808	ENSG00000165572	KBTBD6
11809	ENSG00000120696	KBTBD7
11810	ENSG00000120662	MTRF1
11811	ENSG00000172766	NAA16
11812	ENSG00000102760	RGCC
11813	ENSG00000102763	VWA8
11814	ENSG00000023516	AKAP11
11815	ENSG00000120659	TNFSF11
11816	ENSG00000179813	FAM216B
11817	ENSG00000133106	EPSTI1
11818	ENSG00000120675	DNAJC15
11819	ENSG00000120658	ENOX1
11820	ENSG00000151773	CCDC122
11821	ENSG00000179630	LACC1
11822	ENSG00000139656	SMIM2
11823	ENSG00000151778	SERP2
11824	ENSG00000102804	TSC22D1
11825	ENSG00000083635	NUFIP1
11826	ENSG00000133114	GPALPP1
11827	ENSG00000188342	GTF2F2
11828	ENSG00000180332	KCTD4
11829	ENSG00000133112	TPT1
11830	ENSG00000174032	SLC25A30
11831	ENSG00000136152	COG3
11832	ENSG00000165837	ERICH6B
11833	ENSG00000174015	CBY2
11834	ENSG00000215475	SIAH3
11835	ENSG00000123200	ZC3H13
11836	ENSG00000080618	CPB2
11837	ENSG00000136167	LCP1
11838	ENSG00000173988	LRRC63
11839	ENSG00000102445	RUBCNL
11840	ENSG00000136141	LRCH1
11841	ENSG00000139684	ESD
11842	ENSG00000102468	HTR2A
11843	ENSG00000136143	SUCLA2
11844	ENSG00000136159	NUDT15
11845	ENSG00000136146	MED4
11846	ENSG00000136156	ITM2B
11847	ENSG00000139687	RB1
11848	ENSG00000139679	LPAR6
11849	ENSG00000136161	RCBTB2
11850	ENSG00000152207	CYSLTR2
11851	ENSG00000102531	FNDC3A
11852	ENSG00000102543	CDADC1
11853	ENSG00000102547	CAB39L
11854	ENSG00000136169	SETDB2
11855	ENSG00000136147	PHF11
11856	ENSG00000136144	RCBTB1
11857	ENSG00000152213	ARL11
11858	ENSG00000123179	EBPL
11859	ENSG00000102753	KPNA3
11860	ENSG00000123178	SPRYD7
11861	ENSG00000204977	TRIM13
11862	ENSG00000198553	KCNRG
11863	ENSG00000186047	DLEU7
11864	ENSG00000136104	RNASEH2B
11865	ENSG00000226792	C13orf42
11866	ENSG00000150510	FAM124A
11867	ENSG00000253309	SERPINE3
11868	ENSG00000139668	WDFY2
11869	ENSG00000102796	DHRS12
11870	ENSG00000281106	TMEM272
11871	ENSG00000123171	CCDC70
11872	ENSG00000123191	ATP7B
11873	ENSG00000253710	ALG11
11874	ENSG00000197168	NEK5
11875	ENSG00000136098	NEK3
11876	ENSG00000136114	THSD1
11877	ENSG00000136100	VPS36
11878	ENSG00000136108	CKAP2
11879	ENSG00000139675	HNRNPA1L2
11880	ENSG00000136110	CNMD
11881	ENSG00000136099	PCDH8
11882	ENSG00000102837	OLFM4
11885	ENSG00000118946	PCDH17
11886	ENSG00000139734	DIAPH3
11887	ENSG00000083544	TDRD3
11888	ENSG00000280165	PCDH20
11889	ENSG00000150361	KLHL1
11890	ENSG00000276644	DACH1
11891	ENSG00000204899	MZT1
11892	ENSG00000136122	BORA
11893	ENSG00000083520	DIS3
11894	ENSG00000083535	PIBF1
11895	ENSG00000102554	KLF5
11896	ENSG00000118922	KLF12
11897	ENSG00000136111	TBC1D4
11898	ENSG00000188243	COMMD6
11899	ENSG00000118939	UCHL3
11900	ENSG00000136153	LMO7
11901	ENSG00000178695	KCTD12
11902	ENSG00000102794	ACOD1
11903	ENSG00000102805	CLN5
11904	ENSG00000005812	FBXL3
11905	ENSG00000005810	MYCBP2
11906	ENSG00000136155	SCEL
11907	ENSG00000139737	SLAIN1
11908	ENSG00000136160	EDNRB
11909	ENSG00000152192	POU4F1
11910	ENSG00000152193	OBI1
11911	ENSG00000139746	RBM26
11912	ENSG00000102471	NDFIP2
11913	ENSG00000136158	SPRY2
11914	ENSG00000178235	SLITRK1
11915	ENSG00000184564	SLITRK6
11916	ENSG00000179399	GPC5
11917	ENSG00000183098	GPC6
11918	ENSG00000080166	DCT
11919	ENSG00000088451	TGDS
11920	ENSG00000152749	GPR180
11921	ENSG00000125285	SOX21
11922	ENSG00000125257	ABCC4
11923	ENSG00000134873	CLDN10
11924	ENSG00000134874	DZIP1
11925	ENSG00000102580	DNAJC3
11926	ENSG00000102595	UGGT2
11927	ENSG00000185352	HS6ST3
11928	ENSG00000165621	OXGR1
11929	ENSG00000139793	MBNL2
11930	ENSG00000125249	RAP2A
11931	ENSG00000065150	IPO5
11932	ENSG00000139797	RNF113B
11933	ENSG00000102572	STK24
11934	ENSG00000088386	SLC15A1
11935	ENSG00000088387	DOCK9
11936	ENSG00000134882	UBAC2
11937	ENSG00000125245	GPR18
11938	ENSG00000169508	GPR183
11939	ENSG00000125304	TM9SF2
11940	ENSG00000125246	CLYBL
11941	ENSG00000139800	ZIC5
11942	ENSG00000043355	ZIC2
11943	ENSG00000175198	PCCA
11944	ENSG00000134864	GGACT
11945	ENSG00000125247	TMTC4
11946	ENSG00000102452	NALCN
11947	ENSG00000198542	ITGBL1
11948	ENSG00000134900	TPP2
11949	ENSG00000139780	METTL21C
11950	ENSG00000175820	CCDC168
11951	ENSG00000151287	TEX30
11952	ENSG00000134901	POGLUT2
11953	ENSG00000134897	BIVM
11954	ENSG00000134899	ERCC5
11955	ENSG00000125255	SLC10A2
11956	ENSG00000182346	DAOA
11957	ENSG00000125266	EFNB2
11958	ENSG00000134884	ARGLU1
11959	ENSG00000204442	NALF1
11960	ENSG00000174405	LIG4
11961	ENSG00000139826	ABHD13
11962	ENSG00000102524	TNFSF13B
11963	ENSG00000041515	MYO16
11964	ENSG00000185950	IRS2
11965	ENSG00000187498	COL4A1
11966	ENSG00000134871	COL4A2
11967	ENSG00000139832	RAB20
11968	ENSG00000213995	NAXD
11969	ENSG00000134905	CARS2
11970	ENSG00000153487	ING1
11971	ENSG00000088448	ANKRD10
11972	ENSG00000102606	ARHGEF7
11973	ENSG00000153495	TEX29
11974	ENSG00000182968	SOX1
11975	ENSG00000153498	SPACA7
11976	ENSG00000126216	TUBGCP3
11977	ENSG00000068650	ATP11A
11978	ENSG00000126217	MCF2L
11979	ENSG00000057593	F7
11980	ENSG00000126218	F10
11981	ENSG00000126231	PROZ
11982	ENSG00000126226	PCID2
11983	ENSG00000139842	CUL4A
11984	ENSG00000185896	LAMP1
11985	ENSG00000139835	GRTP1
11986	ENSG00000153531	ADPRHL1
11987	ENSG00000150401	DCUN1D2
11988	ENSG00000150403	TMCO3
11989	ENSG00000198176	TFDP1
11990	ENSG00000186009	ATP4B
11991	ENSG00000185974	GRK1
11992	ENSG00000184497	TMEM255B
11993	ENSG00000183087	GAS6
11994	ENSG00000283199	C13orf46
11995	ENSG00000185989	RASA3
11996	ENSG00000283361	CFAP97D2
11997	ENSG00000130177	CDC16
11998	ENSG00000169062	UPF3A
11999	ENSG00000198824	CHAMP1
12000	ENSG00000222036	POTEM
12001	ENSG00000187537	POTEG
12002	ENSG00000258453	OR11H2
12003	ENSG00000176294	OR4N2
12004	ENSG00000182652	OR4Q3
12005	ENSG00000176299	OR4M1
12006	ENSG00000165762	OR4K2
12007	ENSG00000155249	OR4K1
12008	ENSG00000169484	OR4K14
12009	ENSG00000176253	OR4K13
12010	ENSG00000176230	OR4K17
12011	ENSG00000184394	OR4N5
12012	ENSG00000196832	OR11G2
12013	ENSG00000176198	OR11H4
12014	ENSG00000136319	TTC5
12015	ENSG00000100814	CCNB1IP1
12016	ENSG00000129484	PARP2
12017	ENSG00000129566	TEP1
12018	ENSG00000185271	KLHL33
12019	ENSG00000092094	OSGEP
12020	ENSG00000100823	APEX1
12021	ENSG00000165782	PIP4P1
12022	ENSG00000198805	PNP
12023	ENSG00000182545	RNASE10
12024	ENSG00000188655	RNASE9
12025	ENSG00000173464	RNASE11
12026	ENSG00000258436	RNASE12
12027	ENSG00000214274	ANG
12028	ENSG00000258818	RNASE4
12029	ENSG00000181562	EDDM3A
12030	ENSG00000181552	EDDM3B
12031	ENSG00000169413	RNASE6
12032	ENSG00000129538	RNASE1
12033	ENSG00000169397	RNASE3
12034	ENSG00000169385	RNASE2
12035	ENSG00000165792	METTL17
12036	ENSG00000165794	SLC39A2
12037	ENSG00000165795	NDRG2
12038	ENSG00000179636	TPPP2
12039	ENSG00000206150	RNASE13
12040	ENSG00000165799	RNASE7
12041	ENSG00000173431	RNASE8
12042	ENSG00000165801	ARHGEF40
12043	ENSG00000165804	ZNF219
12044	ENSG00000232070	TMEM253
12045	ENSG00000169327	OR5AU1
12046	ENSG00000092199	HNRNPC
12047	ENSG00000092200	RPGRIP1
12048	ENSG00000092201	SUPT16H
12049	ENSG00000100888	CHD8
12050	ENSG00000129472	RAB2B
12051	ENSG00000092203	TOX4
12052	ENSG00000165819	METTL3
12053	ENSG00000165821	SALL2
12054	ENSG00000169208	OR10G3
12055	ENSG00000255582	OR10G2
12056	ENSG00000221977	OR4E2
12058	ENSG00000129562	DAD1
12059	ENSG00000100439	ABHD4
12060	ENSG00000255804	OR6J1
12061	ENSG00000155463	OXA1L
12062	ENSG00000155465	SLC7A7
12063	ENSG00000172590	MRPL52
12064	ENSG00000157227	MMP14
12065	ENSG00000197324	LRP10
12066	ENSG00000139890	REM2
12067	ENSG00000100461	RBM23
12068	ENSG00000100462	PRMT5
12069	ENSG00000092036	HAUS4
12070	ENSG00000129474	AJUBA
12071	ENSG00000100802	C14orf93
12072	ENSG00000100804	PSMB5
12073	ENSG00000222028	PSMB11
12074	ENSG00000139880	CDH24
12075	ENSG00000100813	ACIN1
12076	ENSG00000179933	C14orf119
12077	ENSG00000283654	LMLN2
12078	ENSG00000092067	CEBPE
12079	ENSG00000092068	SLC7A8
12080	ENSG00000215277	RNF212B
12081	ENSG00000215271	HOMEZ
12082	ENSG00000235194	PPP1R3E
12083	ENSG00000129473	BCL2L2
12084	ENSG00000258643	BCL2L2-PABPN1
12085	ENSG00000100836	PABPN1
12086	ENSG00000092096	SLC22A17
12087	ENSG00000100842	EFS
12088	ENSG00000166090	IL25
12089	ENSG00000166091	CMTM5
12090	ENSG00000197616	MYH6
12091	ENSG00000092054	MYH7
12092	ENSG00000129460	NGDN
12093	ENSG00000136367	ZFHX2
12094	ENSG00000259431	THTPA
12095	ENSG00000213983	AP1G2
12096	ENSG00000092051	JPH4
12097	ENSG00000100867	DHRS2
12098	ENSG00000157326	DHRS4
12099	ENSG00000187630	DHRS4L2
12100	ENSG00000186648	CARMIL3
12101	ENSG00000100884	CPNE6
12102	ENSG00000129535	NRL
12103	ENSG00000100889	PCK2
12104	ENSG00000100897	DCAF11
12105	ENSG00000139914	FITM1
12106	ENSG00000092010	PSME1
12107	ENSG00000100908	EMC9
12108	ENSG00000100911	PSME2
12109	ENSG00000092098	RNF31
12110	ENSG00000213928	IRF9
12111	ENSG00000100918	REC8
12112	ENSG00000196497	IPO4
12113	ENSG00000100926	TM9SF1
12114	ENSG00000139908	TSSK4
12115	ENSG00000254505	CHMP4A
12116	ENSG00000213920	MDP1
12117	ENSG00000129559	NEDD8
12118	ENSG00000100938	GMPR2
12119	ENSG00000092330	TINF2
12120	ENSG00000092295	TGM1
12121	ENSG00000100949	RABGGTA
12122	ENSG00000157379	DHRS1
12123	ENSG00000196943	NOP9
12124	ENSG00000213906	LTB4R2
12125	ENSG00000213903	LTB4R
12126	ENSG00000129467	ADCY4
12127	ENSG00000129465	RIPK3
12128	ENSG00000100968	NFATC4
12129	ENSG00000205978	NYNRIN
12130	ENSG00000139899	CBLN3
12131	ENSG00000100441	KHNYN
12132	ENSG00000100445	SDR39U1
12133	ENSG00000092009	CMA1
12134	ENSG00000100448	CTSG
12135	ENSG00000100450	GZMH
12136	ENSG00000100453	GZMB
12137	ENSG00000168952	STXBP6
12138	ENSG00000139910	NOVA1
12139	ENSG00000176165	FOXG1
12140	ENSG00000184304	PRKD1
12141	ENSG00000092140	G2E3
12142	ENSG00000092108	SCFD1
12143	ENSG00000100473	COCH
12144	ENSG00000196792	STRN3
12145	ENSG00000100478	AP4S1
12146	ENSG00000092148	HECTD1
12147	ENSG00000129493	HEATR5A
12148	ENSG00000129480	DTD2
12149	ENSG00000214943	GPR33
12150	ENSG00000151413	NUBPL
12151	ENSG00000100852	ARHGAP5
12152	ENSG00000151320	AKAP6
12153	ENSG00000151322	NPAS3
12154	ENSG00000129521	EGLN3
12155	ENSG00000165389	SPTSSA
12156	ENSG00000129518	EAPP
12157	ENSG00000129515	SNX6
12158	ENSG00000165410	CFL2
12159	ENSG00000198604	BAZ1A
12160	ENSG00000100883	SRP54
12161	ENSG00000151327	FAM177A1
12162	ENSG00000092020	PPP2R3C
12163	ENSG00000100890	PRORP
12164	ENSG00000100902	PSMA6
12165	ENSG00000100906	NFKBIA
12166	ENSG00000168348	INSM2
12167	ENSG00000174373	RALGAPA1
12168	ENSG00000100916	BRMS1L
12169	ENSG00000151332	MBIP
12170	ENSG00000136352	NKX2-1
12171	ENSG00000136327	NKX2-8
12172	ENSG00000198807	PAX9
12173	ENSG00000183032	SLC25A21
12174	ENSG00000151338	MIPOL1
12175	ENSG00000129514	FOXA1
12176	ENSG00000139865	TTC6
12177	ENSG00000139874	SSTR1
12178	ENSG00000176435	CLEC14A
12179	ENSG00000100934	SEC23A
12180	ENSG00000092208	GEMIN2
12181	ENSG00000182400	TRAPPC6B
12182	ENSG00000100941	PNN
12183	ENSG00000150527	MIA2
12184	ENSG00000165355	FBXO33
12185	ENSG00000165379	LRFN5
12186	ENSG00000189139	FSCB
12187	ENSG00000179476	C14orf28
12188	ENSG00000179454	KLHL28
12189	ENSG00000198718	TOGARAM1
12190	ENSG00000185246	PRPF39
12191	ENSG00000100442	FKBP3
12192	ENSG00000187790	FANCM
12193	ENSG00000129534	MIS18BP1
12194	ENSG00000165496	RPL10L
12195	ENSG00000139915	MDGA2
12196	ENSG00000213741	RPS29
12197	ENSG00000165501	LRR1
12198	ENSG00000165502	RPL36AL
12199	ENSG00000168282	MGAT2
12200	ENSG00000165506	DNAAF2
12201	ENSG00000100479	POLE2
12202	ENSG00000197776	KLHDC1
12203	ENSG00000165516	KLHDC2
12204	ENSG00000165525	NEMF
12205	ENSG00000165527	ARF6
12206	ENSG00000100483	VCPKMT
12207	ENSG00000100485	SOS2
12208	ENSG00000087299	L2HGDH
12209	ENSG00000125375	DMAC2L
12210	ENSG00000100490	CDKL1
12211	ENSG00000012983	MAP4K5
12212	ENSG00000198513	ATL1
12213	ENSG00000151748	SAV1
12214	ENSG00000100503	NIN
12215	ENSG00000100504	PYGL
12216	ENSG00000131969	ABHD12B
12217	ENSG00000100505	TRIM9
12218	ENSG00000139921	TMX1
12219	ENSG00000139926	FRMD6
12220	ENSG00000186469	GNG2
12221	ENSG00000087302	RTRAF
12222	ENSG00000087303	NID2
12223	ENSG00000168229	PTGDR
12224	ENSG00000125384	PTGER2
12225	ENSG00000087301	TXNDC16
12226	ENSG00000180998	GPR137C
12227	ENSG00000197930	ERO1A
12228	ENSG00000100519	PSMC6
12229	ENSG00000198252	STYX
12230	ENSG00000100522	GNPNAT1
12231	ENSG00000073712	FERMT2
12232	ENSG00000125378	BMP4
12233	ENSG00000100526	CDKN3
12234	ENSG00000100528	CNIH1
12235	ENSG00000197045	GMFB
12236	ENSG00000100532	CGRRF1
12237	ENSG00000020577	SAMD4A
12238	ENSG00000131979	GCH1
12239	ENSG00000198554	WDHD1
12240	ENSG00000180008	SOCS4
12241	ENSG00000168175	MAPK1IP1L
12242	ENSG00000131981	LGALS3
12243	ENSG00000126787	DLGAP5
12244	ENSG00000178974	FBXO34
12245	ENSG00000126775	ATG14
12246	ENSG00000182521	TBPL2
12247	ENSG00000126777	KTN1
12248	ENSG00000139946	PELI2
12249	ENSG00000070269	TMEM260
12250	ENSG00000165588	OTX2
12251	ENSG00000070367	EXOC5
12252	ENSG00000053770	AP5M1
12253	ENSG00000139977	NAA30
12254	ENSG00000100557	CCDC198
12255	ENSG00000151812	SLC35F4
12256	ENSG00000139971	ARMH4
12257	ENSG00000131966	ACTR10
12258	ENSG00000100567	PSMA3
12259	ENSG00000032219	ARID4A
12260	ENSG00000196860	TOMM20L
12261	ENSG00000100575	TIMM9
12262	ENSG00000100578	KIAA0586
12263	ENSG00000165617	DACT1
12264	ENSG00000100592	DAAM1
12265	ENSG00000181619	GPR135
12266	ENSG00000126790	L3HYPDH
12267	ENSG00000050130	JKAMP
12268	ENSG00000151838	CCDC175
12269	ENSG00000139970	RTN1
12270	ENSG00000131951	LRRC9
12271	ENSG00000100612	DHRS7
12272	ENSG00000100614	PPM1A
12273	ENSG00000179008	C14orf39
12274	ENSG00000184302	SIX6
12275	ENSG00000126778	SIX1
12276	ENSG00000100625	SIX4
12277	ENSG00000020426	MNAT1
12278	ENSG00000126814	TRMT5
12279	ENSG00000139974	SLC38A6
12280	ENSG00000027075	PRKCH
12281	ENSG00000182107	TMEM30B
12282	ENSG00000100644	HIF1A
12283	ENSG00000023608	SNAPC1
12284	ENSG00000140015	KCNH5
12285	ENSG00000126785	RHOJ
12286	ENSG00000179600	GPHB5
12287	ENSG00000154001	PPP2R5E
12288	ENSG00000140006	WDR89
12289	ENSG00000126821	SGPP1
12290	ENSG00000054654	SYNE2
12291	ENSG00000140009	ESR2
12292	ENSG00000100714	MTHFD1
12293	ENSG00000089775	ZBTB25
12294	ENSG00000179841	AKAP5
12295	ENSG00000126804	ZBTB1
12296	ENSG00000126803	HSPA2
12297	ENSG00000165807	PPP1R36
12298	ENSG00000126822	PLEKHG3
12299	ENSG00000070182	SPTB
12300	ENSG00000258289	CHURC1
12301	ENSG00000176153	GPX2
12302	ENSG00000139998	RAB15
12303	ENSG00000257365	FNTB
12304	ENSG00000125952	MAX
12305	ENSG00000033170	FUT8
12306	ENSG00000196553	CCDC196
12307	ENSG00000171723	GPHN
12308	ENSG00000172717	FAM71D
12309	ENSG00000072415	PALS1
12310	ENSG00000100554	ATP6V1D
12311	ENSG00000134001	EIF2S1
12312	ENSG00000100558	PLEK2
12313	ENSG00000198133	TMEM229B
12314	ENSG00000054690	PLEKHH1
12315	ENSG00000100564	PIGH
12316	ENSG00000081181	ARG2
12317	ENSG00000100568	VTI1B
12318	ENSG00000072042	RDH11
12319	ENSG00000139988	RDH12
12320	ENSG00000072121	ZFYVE26
12321	ENSG00000182185	RAD51B
12322	ENSG00000185650	ZFP36L1
12323	ENSG00000072110	ACTN1
12324	ENSG00000139990	DCAF5
12325	ENSG00000081177	EXD2
12326	ENSG00000100626	GALNT16
12327	ENSG00000100632	ERH
12328	ENSG00000029364	SLC39A9
12329	ENSG00000175985	PLEKHD1
12330	ENSG00000267909	CCDC177
12331	ENSG00000100647	SUSD6
12332	ENSG00000100650	SRSF5
12333	ENSG00000100652	SLC10A1
12334	ENSG00000198732	SMOC1
12335	ENSG00000100678	SLC8A3
12336	ENSG00000133983	COX16
12337	ENSG00000213463	SYNJ2BP
12338	ENSG00000139985	ADAM21
12339	ENSG00000134007	ADAM20
12340	ENSG00000133997	MED6
12341	ENSG00000133985	TTC9
12342	ENSG00000006432	MAP3K9
12343	ENSG00000100731	PCNX1
12344	ENSG00000197555	SIPA1L1
12345	ENSG00000182732	RGS6
12346	ENSG00000119599	DCAF4
12347	ENSG00000165861	ZFYVE1
12348	ENSG00000119707	RBM25
12349	ENSG00000080815	PSEN1
12350	ENSG00000100767	PAPLN
12351	ENSG00000133961	NUMB
12352	ENSG00000187105	HEATR4
12353	ENSG00000170468	RIOX1
12354	ENSG00000184227	ACOT1
12355	ENSG00000119673	ACOT2
12356	ENSG00000177465	ACOT4
12357	ENSG00000205669	ACOT6
12358	ENSG00000119661	DNAL1
12359	ENSG00000176903	PNMA1
12360	ENSG00000156030	MIDEAS
12361	ENSG00000140043	PTGR2
12362	ENSG00000119725	ZNF410
12363	ENSG00000156050	FAM161B
12364	ENSG00000119723	COQ6
12365	ENSG00000187097	ENTPD5
12366	ENSG00000119636	BBOF1
12367	ENSG00000119711	ALDH6A1
12368	ENSG00000205659	LIN52
12369	ENSG00000119614	VSX2
12370	ENSG00000119688	ABCD4
12371	ENSG00000133980	VRTN
12372	ENSG00000183379	SYNDIG1L
12373	ENSG00000119655	NPC2
12374	ENSG00000165898	ISCA2
12375	ENSG00000119681	LTBP2
12376	ENSG00000119682	AREL1
12377	ENSG00000119616	FCF1
12378	ENSG00000119596	YLPM1
12379	ENSG00000119608	PROX2
12380	ENSG00000119689	DLST
12381	ENSG00000198208	RPS6KL1
12382	ENSG00000119630	PGF
12383	ENSG00000119718	EIF2B2
12384	ENSG00000119684	MLH3
12385	ENSG00000119640	ACYP1
12386	ENSG00000119703	ZC2HC1C
12387	ENSG00000119638	NEK9
12388	ENSG00000170348	TMED10
12389	ENSG00000170345	FOS
12390	ENSG00000140044	JDP2
12391	ENSG00000156127	BATF
12392	ENSG00000119686	FLVCR2
12393	ENSG00000119685	TTLL5
12394	ENSG00000133935	ERG28
12395	ENSG00000119650	IFT43
12396	ENSG00000119699	TGFB3
12397	ENSG00000119715	ESRRB
12398	ENSG00000071246	VASH1
12399	ENSG00000013523	ANGEL1
12400	ENSG00000100565	LRRC74A
12401	ENSG00000119669	IRF2BPL
12402	ENSG00000198894	CIPC
12403	ENSG00000165548	TMEM63C
12404	ENSG00000177108	ZDHHC22
12405	ENSG00000165553	NGB
12406	ENSG00000009830	POMT2
12407	ENSG00000100577	GSTZ1
12408	ENSG00000100580	TMED8
12409	ENSG00000100583	SAMD15
12410	ENSG00000165555	NOXRED1
12411	ENSG00000151445	VIPAS39
12412	ENSG00000100591	AHSA1
12413	ENSG00000100593	ISM2
12414	ENSG00000100596	SPTLC2
12415	ENSG00000100601	ALKBH1
12416	ENSG00000119705	SLIRP
12417	ENSG00000100603	SNW1
12418	ENSG00000063761	ADCK1
12419	ENSG00000021645	NRXN3
12420	ENSG00000211448	DIO2
12421	ENSG00000100629	CEP128
12422	ENSG00000165409	TSHR
12423	ENSG00000165417	GTF2A1
12424	ENSG00000140022	STON2
12425	ENSG00000071537	SEL1L
12426	ENSG00000054983	GALC
12427	ENSG00000140030	GPR65
12428	ENSG00000100433	KCNK10
12429	ENSG00000042317	SPATA7
12430	ENSG00000070778	PTPN21
12431	ENSG00000165521	EML5
12432	ENSG00000165533	TTC8
12433	ENSG00000053254	FOXN3
12434	ENSG00000140025	EFCAB11
12435	ENSG00000042088	TDP1
12436	ENSG00000152315	KCNK13
12437	ENSG00000100764	PSMC1
12438	ENSG00000198668	CALM1
12439	ENSG00000133943	DGLUCY
12440	ENSG00000119714	GPR68
12441	ENSG00000015133	CCDC88C
12442	ENSG00000100796	PPP4R3A
12443	ENSG00000133962	CATSPERB
12444	ENSG00000165929	TC2N
12445	ENSG00000140092	FBLN5
12446	ENSG00000100815	TRIP11
12447	ENSG00000066427	ATXN3
12448	ENSG00000183648	NDUFB1
12449	ENSG00000140090	SLC24A4
12450	ENSG00000100599	RIN3
12451	ENSG00000100600	LGMN
12452	ENSG00000066455	GOLGA5
12453	ENSG00000100604	CHGA
12454	ENSG00000100605	ITPK1
12455	ENSG00000165943	MOAP1
12456	ENSG00000153485	TMEM251
12457	ENSG00000170270	GON7
12458	ENSG00000012963	UBR7
12459	ENSG00000011114	BTBD7
12460	ENSG00000133958	UNC79
12461	ENSG00000187581	COX8C
12462	ENSG00000175785	PRIMA1
12463	ENSG00000140067	FAM181A
12464	ENSG00000100628	ASB2
12465	ENSG00000175699	CCDC197
12466	ENSG00000089723	OTUB2
12467	ENSG00000089737	DDX24
12468	ENSG00000165948	IFI27L1
12469	ENSG00000165949	IFI27
12470	ENSG00000119698	PPP4R4
12471	ENSG00000140093	SERPINA10
12472	ENSG00000170099	SERPINA6
12474	ENSG00000197249	SERPINA1
12475	ENSG00000186910	SERPINA11
12476	ENSG00000170054	SERPINA9
12477	ENSG00000165953	SERPINA12
12478	ENSG00000100665	SERPINA4
12479	ENSG00000188488	SERPINA5
12480	ENSG00000196136	SERPINA3
12481	ENSG00000133937	GSC
12482	ENSG00000100697	DICER1
12483	ENSG00000165959	CLMN
12484	ENSG00000182512	GLRX5
12485	ENSG00000213231	TCL1B
12486	ENSG00000100721	TCL1A
12487	ENSG00000250366	TUNAR
12488	ENSG00000227051	C14orf132
12489	ENSG00000168398	BDKRB2
12490	ENSG00000100739	BDKRB1
12491	ENSG00000066739	ATG2B
12492	ENSG00000100744	GSKIP
12493	ENSG00000140057	AK7
12494	ENSG00000090060	PAPOLA
12495	ENSG00000100749	VRK1
12496	ENSG00000127152	BCL11B
12497	ENSG00000183576	SETD3
12498	ENSG00000090061	CCNK
12499	ENSG00000182218	HHIPL1
12500	ENSG00000036530	CYP46A1
12501	ENSG00000066629	EML1
12502	ENSG00000196405	EVL
12503	ENSG00000168350	DEGS2
12504	ENSG00000100811	YY1
12505	ENSG00000197119	SLC25A29
12506	ENSG00000140107	SLC25A47
12507	ENSG00000140105	WARS1
12508	ENSG00000176473	WDR25
12509	ENSG00000183092	BEGAIN
12510	ENSG00000185559	DLK1
12511	ENSG00000254656	RTL1
12512	ENSG00000197406	DIO3
12513	ENSG00000078304	PPP2R5C
12514	ENSG00000197102	DYNC1H1
12515	ENSG00000080824	HSP90AA1
12516	ENSG00000140153	WDR20
12517	ENSG00000080823	MOK
12518	ENSG00000022976	ZNF839
12519	ENSG00000100865	CINP
12520	ENSG00000196663	TECPR2
12521	ENSG00000156381	ANKRD9
12522	ENSG00000089902	RCOR1
12523	ENSG00000131323	TRAF3
12524	ENSG00000166126	AMN
12525	ENSG00000198752	CDC42BPB
12526	ENSG00000283071	LBHD2
12527	ENSG00000205436	EXOC3L4
12528	ENSG00000185215	TNFAIP2
12529	ENSG00000100664	EIF5
12530	ENSG00000075413	MARK3
12531	ENSG00000166165	CKB
12532	ENSG00000166166	TRMT61A
12533	ENSG00000166170	BAG5
12534	ENSG00000256053	COA8
12535	ENSG00000126215	XRCC3
12536	ENSG00000100711	ZFYVE21
12537	ENSG00000088808	PPP1R13B
12538	ENSG00000156411	ATP5MJ
12539	ENSG00000156414	TDRD9
12540	ENSG00000227729	RD3L
12541	ENSG00000166183	ASPG
12542	ENSG00000066735	KIF26A
12543	ENSG00000258986	TMEM179
12544	ENSG00000184601	C14orf180
12545	ENSG00000203485	INF2
12546	ENSG00000185100	ADSS1
12547	ENSG00000184990	SIVA1
12548	ENSG00000142208	AKT1
12549	ENSG00000179627	ZBTB42
12550	ENSG00000099814	CEP170B
12551	ENSG00000166428	PLD4
12552	ENSG00000185567	AHNAK2
12553	ENSG00000140104	CLBA1
12554	ENSG00000170779	CDCA4
12555	ENSG00000183484	GPR132
12556	ENSG00000184916	JAG2
12557	ENSG00000183828	NUDT14
12558	ENSG00000185024	BRF1
12559	ENSG00000184887	BTBD6
12560	ENSG00000179364	PACS2
12561	ENSG00000226174	TEX22
12562	ENSG00000182979	MTA1
12563	ENSG00000182809	CRIP2
12564	ENSG00000213145	CRIP1
12565	ENSG00000185347	TEDC1
12566	ENSG00000184986	TMEM121
12567	ENSG00000277322	GOLGA6L6
12568	ENSG00000278522	POTEB3
12570	ENSG00000182974	OR4M2B
12571	ENSG00000279408	OR4N4C
12572	ENSG00000274102	OR4M2
12574	ENSG00000170113	NIPA1
12575	ENSG00000140157	NIPA2
12576	ENSG00000273749	CYFIP1
12577	ENSG00000275835	TUBGCP5
12578	ENSG00000273976	GOLGA6L1
